fire_area,soi,max_t_bne,max_t_mel,max_t_cns,max_t_pth,max_t_syd,sin_signal,cos_signal,year
185.60000000000002,9.2,33.5,16.1,29.8,24.4,20.7,-0.5234156073655503,0.8520775211013093,2013
279.13,9.2,24.4,20.0,30.6,23.2,21.6,-0.508670943852105,0.8609610158889941,2013
646.3800000000001,0.6,25.6,30.7,32.5,24.1,23.2,-0.4937755501599774,0.8695893893466109,2013
332.93,0.6,27.0,35.5,29.6,23.6,25.6,-0.47873384011578907,0.8779600847008878,2013
397.28000000000003,0.6,27.8,26.9,30.7,23.5,26.4,-0.4635502709028512,0.8860706215341377,2013
306.90999999999997,0.6,28.3,20.5,30.5,28.2,29.1,-0.4482293417404106,0.893918596519257,2013
348.46000000000004,0.6,35.5,15.8,29.1,32.0,27.5,-0.4327755925504317,0.9015016841318838,2013
600.73,0.6,29.8,17.7,30.2,32.4,21.8,-0.41719360261231697,0.9088176373395028,2013
369.44000000000005,0.6,26.9,26.0,31.6,27.5,25.6,-0.4014879892059729,0.9158642882672873,2013
256.31,0.6,27.6,27.9,31.9,25.1,27.6,-0.38566340624360745,0.9226395488404875,2013
242.53000000000003,0.6,27.7,19.6,31.5,28.6,32.0,-0.3697245428906732,0.9291414114031743,2013
209.43,0.6,29.6,20.2,30.6,32.1,34.4,-0.3536761221763721,0.935367949313148,2013
238.88,0.6,30.8,21.4,30.4,33.5,29.4,-0.33752289959411347,0.941317317512847,2013
109.63,0.6,27.3,24.1,29.4,36.1,27.0,-0.32126966169236515,0.946987753076075,2013
190.99000000000004,0.6,30.1,24.4,29.9,39.0,28.9,-0.3049212246562894,0.9523775757303973,2013
361.21000000000004,0.6,30.2,18.9,30.9,40.4,24.9,-0.288482432880609,0.9574851883550393,2013
335.80000000000007,0.6,30.5,20.7,32.7,37.1,24.3,-0.27195815753410607,0.9623090774541485,2013
273.43999999999994,0.6,29.7,21.1,30.5,37.1,25.1,-0.2553532951161872,0.9668478136052775,2013
389.39,0.6,28.0,22.7,31.3,28.4,27.7,-0.23867276600594997,0.9711000518829505,2013
280.54,0.6,29.3,29.8,31.7,27.8,26.3,-0.22192151300416588,0.9750645322571947,2013
300.42,0.6,28.7,39.3,31.5,30.5,27.8,-0.20510449986861926,0.9787400799669153,2013
237.86999999999998,0.6,29.2,26.7,30.7,28.2,37.8,-0.1882267098432448,0.9821256058680005,2013
175.69000000000003,0.6,30.9,20.3,31.3,28.7,26.3,-0.1712931441814778,0.9852201067560606,2013
270.17,0.6,30.0,28.6,31.3,29.9,31.2,-0.154308820664281,0.9880226656636976,2013
89.2,0.6,30.1,16.9,29.0,33.9,36.6,-0.13727877211326517,0.9905324521322227,2013
191.78,0.6,32.5,23.0,32.0,29.4,21.5,-0.12020804489935275,0.9927487224577402,2013
146.6,0.6,30.7,31.6,30.4,30.8,21.5,-0.10310169744743544,0.9946708199115211,2013
121.71,0.6,32.7,28.5,32.2,28.2,25.0,-0.0859647987374467,0.9962981749346077,2013
83.4,0.6,31.0,24.4,31.2,28.3,25.8,-0.06880242680231975,0.9976303053065857,2013
166.76000000000002,0.6,29.8,37.2,31.3,32.2,27.6,-0.05161966722325418,0.9986668162884759,2013
163.34999999999997,0.6,34.8,19.9,31.5,32.6,22.9,-0.034421611622745804,0.9994074007397048,2013
635.3100000000002,0.6,31.1,21.2,32.0,31.0,25.6,-0.01721335615583528,0.9998518392091162,2013
1820.36,0.6,29.0,25.6,31.7,25.8,30.2,-2.4492935982947064e-16,1.0,2013
554.9100000000001,12.2,30.6,25.1,31.7,26.1,28.1,0.017213356155834685,0.9998518392091162,2014
352.73999999999995,12.2,31.8,23.6,32.0,25.7,36.8,0.03442161162274574,0.9994074007397048,2014
493.88,12.2,34.5,23.6,32.5,26.5,28.3,0.051619667223253764,0.998666816288476,2014
903.8600000000001,12.2,38.7,21.1,33.1,27.3,26.3,0.06880242680231986,0.9976303053065857,2014
511.14,12.2,33.6,27.2,33.2,31.8,29.0,0.08596479873744647,0.9962981749346078,2014
512.46,12.2,34.8,19.9,32.7,39.1,30.6,0.10310169744743485,0.9946708199115211,2014
637.0899999999999,12.2,31.2,19.1,33.7,26.9,22.4,0.1202080448993527,0.9927487224577402,2014
269.11,12.2,29.6,27.3,34.1,28.4,22.5,0.13727877211326478,0.9905324521322229,2014
265.65000000000003,12.2,28.6,32.4,34.3,30.0,24.0,0.15430882066428114,0.9880226656636976,2014
107.77,12.2,27.8,34.9,33.1,34.2,27.8,0.1712931441814776,0.9852201067560606,2014
420.5,12.2,29.8,23.1,32.3,43.3,31.9,0.18822670984324422,0.9821256058680006,2014
353.40999999999997,12.2,30.6,24.6,28.8,41.0,27.9,0.2051044998686192,0.9787400799669153,2014
279.61,12.2,29.6,34.6,26.3,27.8,26.1,0.22192151300416552,0.9750645322571948,2014
330.61,12.2,30.2,43.5,28.5,26.7,29.7,0.2386727660059501,0.9711000518829505,2014
1063.77,12.2,30.4,42.9,30.6,25.6,31.3,0.255353295116187,0.9668478136052775,2014
2888.62,12.2,30.6,43.1,31.1,25.6,30.8,0.2719581575341055,0.9623090774541486,2014
1869.5,12.2,30.8,43.9,30.9,31.6,30.8,0.288482432880609,0.9574851883550393,2014
674.55,12.2,30.4,25.7,32.0,37.1,31.8,0.304921224656289,0.9523775757303975,2014
550.54,12.2,31.8,23.1,30.5,38.7,25.5,0.3212696616923644,0.9469877530760753,2014
390.74,12.2,33.5,24.7,30.9,38.3,26.2,0.3375228995941133,0.9413173175128471,2014
417.11,12.2,32.9,22.6,30.5,38.0,25.4,0.35367612217637157,0.9353679493131483,2014
305.61,12.2,35.3,23.4,32.1,37.2,23.5,0.36972454289067314,0.9291414114031743,2014
360.02,12.2,30.1,33.7,30.5,36.2,26.0,0.3856634062436071,0.9226395488404876,2014
66.16,12.2,29.2,22.8,32.0,32.6,28.4,0.401487989205973,0.9158642882672872,2014
66.44999999999999,12.2,28.7,20.3,33.1,36.7,22.9,0.4171936026123168,0.9088176373395029,2014
139.64999999999998,12.2,28.5,28.2,33.7,31.0,22.8,0.4327755925504312,0.901501684131884,2014
136.59,12.2,28.6,35.5,31.2,26.4,27.3,0.4482293417404106,0.893918596519257,2014
156.76,12.2,26.7,42.1,30.3,31.5,28.7,0.4635502709028509,0.886070621534138,2014
207.01999999999998,12.2,27.4,23.7,30.5,33.5,30.9,0.47873384011578846,0.8779600847008882,2014
58.97,12.2,28.4,31.1,32.0,34.6,30.4,0.4937755501599772,0.869589389346611,2014
178.78,12.2,26.9,28.1,33.4,29.7,30.5,0.5086709438521044,0.8609610158889943,2014
109.66999999999999,-1.3,28.8,33.7,34.2,28.5,27.8,0.5234156073655503,0.8520775211013093,2014
92.09999999999998,-1.3,30.0,40.5,33.1,32.5,29.7,0.5380051715382996,0.8429415373547828,2014
189.66000000000005,-1.3,28.7,37.5,26.0,33.8,30.1,0.5524353131676196,0.8335557718385699,2014
146.36,-1.3,29.7,25.0,29.5,37.5,25.4,0.5667017562911175,0.8239230057575543,2014
123.61,-1.3,29.9,30.9,25.7,32.3,23.6,0.5808002734538008,0.8140460935082179,2014
63.88999999999999,-1.3,27.4,35.3,27.9,32.2,24.3,0.5947266869607633,0.8039279618328213,2014
90.71000000000001,-1.3,28.6,37.9,26.6,30.0,27.7,0.6084768701151261,0.7935716089521474,2014
393.22,-1.3,29.2,42.2,28.2,29.3,29.8,0.6220467484408675,0.7829801036770629,2014
1234.69,-1.3,29.1,41.2,30.6,33.1,30.7,0.6354323008901774,0.7721565844991642,2014
577.63,-1.3,28.8,23.7,30.4,29.2,23.5,0.6486295610349815,0.7611042586607746,2014
310.21,-1.3,29.2,27.3,29.7,33.3,26.0,0.6616346182422783,0.7498264012045687,2014
43.27000000000001,-1.3,29.8,28.1,29.4,34.2,28.0,0.6744436188329455,0.7383263540031065,2014
33.120000000000005,-1.3,30.8,26.4,29.4,34.6,29.8,0.687052767223667,0.7266075247685656,2014
82.50999999999999,-1.3,30.0,27.0,29.7,32.3,25.7,0.6994583270516471,0.7146733860429609,2014
80.22,-1.3,31.6,28.2,30.2,32.3,27.1,0.7116566222817747,0.702527474169157,2014
109.37999999999998,-1.3,32.6,22.9,31.8,28.9,24.4,0.7236440382959124,0.6901733882429719,2014
125.90999999999998,-1.3,34.1,25.7,31.0,33.0,25.3,0.7354170229639855,0.6776147890466889,2014
102.84,-1.3,31.3,31.9,30.2,35.3,25.1,0.7469720876965552,0.6648553979642865,2014
149.26999999999995,-1.3,31.9,25.7,30.4,37.0,29.3,0.7583058084785625,0.6518989958787126,2014
175.49999999999997,-1.3,33.4,20.2,32.6,37.4,27.8,0.7694148268839378,0.6387494220515272,2014
53.660000000000004,-1.3,34.0,20.6,33.4,34.9,25.5,0.7802958510707755,0.6254105729852463,2014
39.220000000000006,-1.3,27.4,19.7,31.1,35.3,24.3,0.7909456567567772,0.6118864012687244,2014
88.02999999999999,-1.3,30.2,24.6,30.2,35.3,24.4,0.8013610881746767,0.5981809144059164,2014
177.24,-1.3,28.5,27.3,30.8,34.2,27.0,0.811539059007361,0.5842981736283684,2014
177.10999999999999,-1.3,29.6,36.4,30.6,31.8,28.9,0.8214765533024142,0.5702422926917871,2014
48.63,-1.3,29.5,21.5,31.4,30.6,34.9,0.831170626365808,0.5560174366570445,2014
70.4,-1.3,30.7,21.3,30.2,34.6,21.8,0.8406184056344782,0.5416278206559814,2014
52.21000000000001,-1.3,30.9,23.2,30.6,36.6,21.9,0.8498170915275278,0.5270777086423722,2014
35.75,-13.3,30.4,23.2,28.6,38.0,23.8,0.8587639582758029,0.5123714121284237,2014
134.04999999999998,-13.3,30.2,22.6,31.6,37.5,23.8,0.8674563547295968,0.49751328890718066,2014
64.35000000000001,-13.3,27.8,26.7,29.6,30.8,24.9,0.8758917051442429,0.48250774176121847,2014
51.230000000000004,-13.3,28.6,34.1,31.1,32.7,26.3,0.8840675099433636,0.46735921715800227,2014
142.22999999999996,-13.3,27.9,22.9,29.5,32.0,30.7,0.8919813464595485,0.45207220393230435,2014
131.35999999999999,-13.3,29.1,21.0,30.8,35.5,24.3,0.8996308696522433,0.43665123195606403,2014
177.62,-13.3,28.8,22.7,31.3,37.7,28.1,0.9070138128026359,0.4211008707960896,2014
81.44,-13.3,28.9,27.9,29.6,25.7,28.6,0.9141279881853337,0.40542572835999735,2014
53.690000000000005,-13.3,28.3,33.4,32.4,25.1,28.2,0.9209712877166346,0.38963044953078796,2014
120.14999999999999,-13.3,28.9,35.2,30.7,28.8,29.5,0.9275416835791966,0.37371971479046906,2014
84.4,-13.3,28.7,32.1,28.0,33.6,28.7,0.9338372288229251,0.3576982388331257,2014
129.78,-13.3,29.3,21.3,29.4,37.5,28.6,0.9398560579418954,0.3415707691678556,2014
198.07000000000002,-13.3,29.6,23.7,30.4,26.9,24.7,0.9455963874271425,0.32534208471198034,2014
139.17,-13.3,29.0,28.6,29.7,24.8,28.6,0.9510565162951535,0.30901699437494745,2014
204.57000000000002,-13.3,30.2,30.2,30.2,24.0,28.3,0.9562348265919056,0.2926003356333486,2014
252.32,-13.3,32.8,20.0,29.9,26.8,29.3,0.9611297838723007,0.27609697309746906,2014
171.31,-13.3,31.8,25.3,31.0,28.5,28.0,0.9657399376548549,0.2595117970697999,2014
396.87,-13.3,32.0,25.1,32.1,30.0,30.8,0.970063921851507,0.24284972209593583,2014
348.94000000000005,-13.3,30.6,22.1,31.1,31.9,25.5,0.9741004551724205,0.22611568550828828,2014
392.07,-13.3,30.0,31.1,27.8,31.6,27.3,0.9778483415056568,0.2093146459630487,2014
172.07,-13.3,29.0,25.7,29.4,28.1,28.2,0.9813064702716093,0.19245158197082998,2014
169.79000000000002,-13.3,29.5,18.4,29.0,31.7,30.0,0.9844738167520922,0.1755314904214282,2014
63.32000000000001,-13.3,31.6,16.8,30.1,33.9,29.1,0.9873494423939864,0.15855938510313455,2014
56.949999999999996,-13.3,28.8,18.3,29.8,34.2,22.6,0.989932495087353,0.14154029521704323,2014
118.00999999999999,-13.3,26.5,24.3,28.3,27.5,25.4,0.9922222094179323,0.12447926388678937,2014
193.05000000000004,-13.3,27.2,27.3,28.6,30.6,25.6,0.994217906893952,0.10738134666416309,2014
292.85,-13.3,23.8,25.9,29.4,28.4,23.3,0.995918996147179,0.09025161003104117,2014
219.12,-13.3,28.9,22.0,30.5,33.5,25.4,0.9973249731081555,0.07309512989807755,2014
77.15,-13.3,32.6,24.4,30.9,24.9,23.5,0.9984354211555643,0.05591699010060326,2014
262.54,-13.3,25.6,26.6,31.5,23.5,25.1,0.9992500112396835,0.03872228089217446,2014
190.92000000000002,-13.3,29.3,32.0,31.1,23.4,24.9,0.9997685019798909,0.021516097436222254,2014
466.67,8.6,29.3,33.7,30.8,24.0,28.5,0.9999907397361901,0.004303538296244289,2014
288.73,8.6,29.9,23.6,30.0,25.2,28.1,0.9999166586547379,-0.012910296075009042,2014
278.85,8.6,29.5,17.3,30.6,27.6,28.9,0.9995462806873573,-0.030120304846908114,2014
393.17999999999995,8.6,29.5,18.6,30.8,30.2,21.5,0.9988797155850336,-0.04732138832243185,2014
375.14,8.6,30.9,24.3,30.6,31.4,23.3,0.9979171608653922,-0.06450844944931623,2014
202.97,8.6,31.0,23.2,30.2,25.8,21.3,0.9966589017541702,-0.08167639533042241,2014
167.29999999999995,8.6,27.8,25.2,30.6,25.2,22.0,0.9951053111006976,-0.09882013873287143,2014
334.78999999999996,8.6,27.0,20.9,30.4,30.4,23.4,0.9932568492674143,-0.11593459959550041,2014
174.93000000000004,8.6,27.8,17.5,30.2,30.9,24.7,0.9911140639934547,-0.1330147065341959,2014
144.89999999999998,8.6,26.3,18.2,30.6,32.3,24.0,0.9886775902323405,-0.1500553983446526,2014
165.0,8.6,29.7,17.0,29.0,34.6,27.1,0.9859481499638304,-0.16705162550211902,2014
122.4,8.6,31.3,20.7,27.3,32.3,21.1,0.9829265519799822,-0.18399835165768005,2014
42.35,8.6,24.6,20.4,31.5,33.0,20.7,0.9796136916454901,-0.20089055513063525,2014
162.7,8.6,24.9,20.3,30.3,29.2,19.1,0.9760105506323683,-0.21772323039653177,2014
362.14000000000004,8.6,25.8,19.5,30.6,25.4,20.7,0.9721181966290613,-0.23449138957040963,2014
422.13,8.6,28.2,22.6,29.9,24.9,20.8,0.9679377830240643,-0.2511900638848191,2014
505.33000000000004,8.6,28.0,24.4,29.9,25.3,21.1,0.9634705485641488,-0.2678143051621742,2014
58.47,8.6,28.4,18.9,29.4,28.0,26.6,0.9587178169872964,-0.2843591872810036,2014
134.20999999999998,8.6,28.6,16.2,29.7,25.2,19.6,0.9536809966304456,-0.30081980763566757,2014
79.13999999999999,8.6,28.5,18.6,28.5,24.5,24.0,0.9483615800121716,-0.3171912885891059,2014
89.71999999999998,8.6,29.2,19.0,28.0,22.9,23.7,0.9427611433904207,-0.3334687789181868,2014
447.15999999999997,8.6,27.5,17.3,27.3,23.7,25.4,0.9368813462954315,-0.3496474552512284,2014
296.71,8.6,28.2,18.8,29.5,26.0,24.1,0.9307239310379793,-0.3657225234972692,2014
437.02,8.6,29.0,17.0,27.8,24.0,30.1,0.9242907221930933,-0.38168922026665897,2014
282.32000000000005,8.6,28.9,20.1,26.8,24.8,21.9,0.9175836260593938,-0.3975428142825558,2014
205.14,8.6,29.1,19.0,29.4,23.0,24.8,0.9106046300942163,-0.4132786077829042,2014
186.87,8.6,29.4,16.1,29.8,23.6,19.1,0.9033558023246845,-0.4288919379124835,2014
196.60000000000002,8.6,24.6,21.0,29.2,19.4,22.3,0.895839290734909,-0.4443781781046132,2014
159.07,8.6,26.0,18.0,29.6,20.4,26.4,0.8880573226294932,-0.45973273945210397,2014
176.43,8.6,27.1,15.9,30.1,22.4,23.9,0.8800122039735357,-0.47495107206704995,2014
380.4100000000001,4.4,27.4,15.6,29.3,21.7,19.8,0.8717063187093218,-0.49002866642905923,2014
210.62,4.4,23.5,13.6,29.1,20.9,22.7,0.8631421280499114,-0.5049610547215204,2014
94.14999999999999,4.4,21.1,15.5,30.6,23.6,16.1,0.854322169749827,-0.5197438121555155,2014
82.06,4.4,22.5,16.3,27.6,19.8,21.0,0.835925479418637,-0.548842958284719,2014
208.01000000000002,4.4,22.4,14.4,27.6,22.9,20.2,0.8263541987239096,-0.5631507242749186,2014
585.34,4.4,23.7,14.5,28.5,21.3,18.0,0.8165380514459161,-0.5772916165517272,2014
785.9200000000001,4.4,24.2,17.5,28.9,19.7,18.2,0.8064799463209448,-0.5912614448635781,2014
341.25,4.4,24.7,16.8,29.0,22.1,20.4,0.7961828637826158,-0.6050560696488488,2014
406.74000000000007,4.4,24.0,16.9,29.2,21.9,24.4,0.7856498550787145,-0.6186714032625031,2014
152.84,4.4,25.4,18.9,27.6,23.8,22.3,0.7748840413670407,-0.6321034111873487,2014
302.18,4.4,24.7,18.5,29.2,23.5,20.2,0.7638886127905428,-0.6453481132295501,2014
280.96999999999997,4.4,24.8,20.4,25.4,22.3,21.5,0.7526668275320084,-0.6584015846980488,2014
258.38,4.4,23.2,20.7,28.9,21.6,23.2,0.741222010848596,-0.6712599575675313,2014
317.1,4.4,24.8,21.6,26.3,22.4,23.4,0.7295575540864878,-0.6839194216246103,2014
238.36999999999998,4.4,23.0,23.3,27.3,22.9,25.4,0.717676913675962,-0.6963762255968722,2014
116.89000000000003,4.4,24.6,18.8,27.4,23.3,25.7,0.705583610107178,-0.7086266782644596,2014
45.550000000000004,4.4,25.1,21.2,27.0,21.3,24.2,0.6932812268869777,-0.7206671495538609,2014
123.65999999999997,4.4,24.7,22.8,27.0,21.8,26.2,0.6807734094770165,-0.7324940716135786,2014
78.36999999999998,4.4,24.7,22.1,26.9,23.0,25.6,0.6680638642135338,-0.7441039398713604,2014
236.67000000000002,4.4,25.1,23.4,26.4,21.3,21.7,0.6551563572090853,-0.7554933140726803,2014
139.51,4.4,26.1,20.7,27.6,22.6,26.5,0.6420547132365637,-0.766658819300159,2014
504.19000000000005,4.4,26.6,20.2,26.0,21.2,26.5,0.6287628145958347,-0.7775971469736267,2014
831.86,4.4,27.0,17.0,28.7,20.5,25.1,0.615284599963328,-0.7883050558305252,2014
547.76,4.4,28.4,19.5,28.6,20.6,25.6,0.6016240632249229,-0.7987793728863647,2014
278.05,4.4,28.4,19.4,28.5,20.6,25.1,0.5877852522924732,-0.8090169943749473,2014
158.77999999999997,4.4,26.9,20.0,26.5,19.9,25.2,0.5737722679043249,-0.8190148866680798,2014
268.63,4.4,27.9,18.3,28.3,19.5,25.2,0.5595892624101769,-0.8287700871745035,2014
102.61999999999999,4.4,28.6,15.0,28.1,20.2,20.0,0.5452404385406513,-0.8382797052177741,2014
166.58999999999997,4.4,24.9,17.2,27.7,19.1,19.1,0.5307300481619337,-0.8475409228928309,2014
91.06000000000003,4.4,23.4,18.4,26.7,17.0,21.9,0.5160623910158528,-0.8565509959010036,2014
204.13000000000002,-1.5,24.8,14.3,27.3,21.4,21.7,0.5012418134457758,-0.865307254363206,2014
216.71,-1.5,25.8,15.0,28.3,21.7,22.5,0.4862727071086904,-0.8738071036110806,2014
301.89,-1.5,24.6,16.3,28.8,21.6,20.8,0.47115950767386416,-0.8820480249558534,2014
545.83,-1.5,25.8,17.9,29.1,22.4,21.0,0.4559066935084588,-0.8900275764346767,2014
603.23,-1.5,26.1,14.9,28.9,24.6,17.6,0.440518784350495,-0.8977433935342337,2014
679.54,-1.5,25.9,14.9,28.4,23.7,16.4,0.42500033996955416,-0.9051931898913974,2014
491.5000000000001,-1.5,24.4,15.7,26.1,20.6,17.5,0.40935595881562176,-0.9123747579707272,2014
655.34,-1.5,23.3,13.5,20.3,20.4,16.6,0.3935902766564671,-0.9192859697186103,2014
386.06,-1.5,22.4,14.2,21.2,23.8,18.5,0.3777079652039649,-0.9259247771938498,2014
255.04999999999998,-1.5,23.9,18.1,26.7,16.8,18.5,0.36171373072976765,-0.9322892131745133,2014
234.92000000000002,-1.5,22.8,16.2,23.9,17.4,18.9,0.3456123126707335,-0.9383773917408641,2014
173.12999999999997,-1.5,23.6,15.0,25.3,18.6,20.9,0.3294084822245304,-0.9441875088341993,2014
216.2,-1.5,24.1,16.6,25.3,17.9,21.3,0.3131070409358265,-0.9497178427914318,2014
73.21999999999998,-1.5,21.0,14.6,28.1,18.2,20.6,0.2967128192734903,-0.9549667548552552,2014
262.37,-1.5,20.6,14.3,21.5,19.6,17.0,0.2802306751992163,-0.9599326896597445,2014
246.8,-1.5,21.6,15.8,22.1,21.7,20.5,0.2636654927280075,-0.9646141756912434,2014
203.93,-1.5,22.9,15.1,23.6,18.6,18.3,0.24702218048093594,-0.9690098257244061,2014
368.67,-1.5,24.3,13.1,24.7,18.4,17.9,0.23030567023061221,-0.9731183372332619,2014
67.85,-1.5,20.3,11.1,25.7,18.6,21.2,0.21352091543979612,-0.9769384927771817,2014
175.86000000000004,-1.5,22.5,14.7,27.6,19.7,22.3,0.19667288979357647,-0.980469160361632,2014
156.64,-1.5,25.6,14.8,26.9,19.8,20.3,0.1797665857255624,-0.9837092937736097,2014
358.49,-1.5,24.2,14.5,27.3,16.3,18.5,0.16280701293851715,-0.986657932891657,2014
340.49,-1.5,24.1,14.6,26.1,16.2,18.0,0.14579919691987467,-0.9893142039703663,2014
552.5799999999999,-1.5,20.9,13.6,27.2,17.6,17.5,0.12874817745258088,-0.99167731989929,2014
295.10999999999996,-1.5,21.8,15.3,26.9,20.3,18.7,0.11165900712169467,-0.993746580436178,2014
441.4200000000001,-1.5,24.2,15.4,26.2,20.6,22.0,0.09453674981719956,-0.9955213724144752,2014
370.28000000000003,-1.5,23.6,14.1,26.4,17.8,21.0,0.07738647923346301,-0.9970011699250151,2014
198.06,-1.5,24.9,11.9,28.4,15.6,23.2,0.06021327736579302,-0.9981855344718586,2014
325.55,-1.5,19.9,11.7,27.0,16.2,17.4,0.04302223300453059,-0.99907411510223,2014
339.95000000000005,-1.5,19.1,12.3,24.1,22.4,16.6,0.02581844022713308,-0.9996666485105112,2014
387.35,-3.0,19.8,12.0,24.3,23.0,18.1,0.008606996888688698,-0.9999629591162655,2014
194.16,-3.0,21.2,15.8,25.0,19.5,18.0,-0.008606996888688453,-0.9999629591162655,2014
306.26,-3.0,22.6,11.7,25.5,15.7,17.9,-0.025818440227132835,-0.9996666485105112,2014
245.88000000000002,-3.0,23.9,10.8,26.5,21.1,22.2,-0.04302223300453034,-0.99907411510223,2014
281.65,-3.0,24.4,14.5,27.2,22.8,18.2,-0.060213277365792774,-0.9981855344718586,2014
312.79,-3.0,20.5,13.2,26.9,19.7,18.0,-0.07738647923346277,-0.9970011699250151,2014
278.69000000000005,-3.0,19.9,15.3,26.3,18.1,19.1,-0.09453674981719933,-0.9955213724144752,2014
308.73,-3.0,21.7,13.6,25.0,16.3,18.8,-0.11165900712169444,-0.9937465804361781,2014
215.97000000000003,-3.0,23.4,10.6,25.5,16.2,21.7,-0.12874817745258066,-0.99167731989929,2014
288.83000000000004,-3.0,20.0,13.5,26.2,17.8,17.7,-0.14579919691987442,-0.9893142039703664,2014
155.44000000000003,-3.0,22.4,14.4,25.9,19.3,19.1,-0.16280701293851646,-0.9866579328916572,2014
139.01,-3.0,22.6,10.3,25.3,17.8,18.5,-0.17976658572556214,-0.9837092937736098,2014
130.70000000000002,-3.0,21.8,13.1,26.3,19.3,14.1,-0.19667288979357622,-0.9804691603616321,2014
100.38,-3.0,21.4,12.4,25.7,18.1,16.0,-0.2135209154397959,-0.9769384927771817,2014
110.53999999999999,-3.0,20.5,11.7,27.3,18.9,16.9,-0.23030567023061196,-0.973118337233262,2014
108.95,-3.0,22.0,13.8,27.5,17.0,19.4,-0.24702218048093572,-0.9690098257244062,2014
670.48,-3.0,22.2,11.7,27.9,17.0,20.5,-0.2636654927280072,-0.9646141756912435,2014
506.15999999999997,-3.0,18.7,11.4,27.2,19.7,15.8,-0.2802306751992161,-0.9599326896597445,2014
323.63,-3.0,20.3,11.7,26.2,20.1,14.3,-0.2967128192734901,-0.9549667548552553,2014
198.91,-3.0,23.2,12.8,24.9,17.2,14.8,-0.31310704093582625,-0.9497178427914318,2014
362.95000000000005,-3.0,22.2,13.4,25.5,16.6,17.0,-0.3294084822245298,-0.9441875088341996,2014
245.32999999999996,-3.0,22.6,10.1,25.8,16.1,16.9,-0.3456123126707333,-0.9383773917408642,2014
283.36000000000007,-3.0,22.8,12.4,26.9,15.8,17.2,-0.3617137307297674,-0.9322892131745134,2014
246.88999999999996,-3.0,23.3,13.8,26.5,18.9,19.8,-0.37770796520396466,-0.9259247771938499,2014
95.47999999999999,-3.0,23.8,15.9,27.0,19.5,20.5,-0.3935902766564669,-0.9192859697186104,2014
157.44,-3.0,22.7,14.3,27.6,17.9,19.6,-0.40935595881562153,-0.9123747579707273,2014
100.26999999999995,-3.0,24.4,16.4,26.1,19.0,18.4,-0.42500033996955394,-0.9051931898913975,2014
284.54,-3.0,23.7,16.2,23.6,19.3,19.4,-0.4405187843504948,-0.8977433935342338,2014
277.53,-3.0,25.1,15.7,26.6,19.8,23.9,-0.4559066935084586,-0.8900275764346768,2014
147.07,-3.0,25.9,18.0,27.1,18.7,25.1,-0.47115950767386355,-0.8820480249558538,2014
271.5799999999999,-3.0,25.4,18.6,26.9,16.7,25.8,-0.4862727071086898,-0.8738071036110809,2014
220.56,-11.4,28.5,10.2,28.5,17.7,19.8,-0.5012418134457756,-0.8653072543632061,2014
219.55,-11.4,21.4,12.3,28.2,19.7,13.8,-0.5160623910158526,-0.8565509959010037,2014
273.64,-11.4,21.4,13.8,26.9,19.8,15.1,-0.5307300481619335,-0.847540922892831,2014
486.39,-11.4,20.2,14.1,25.6,21.3,18.8,-0.5452404385406511,-0.8382797052177743,2014
429.55000000000007,-11.4,21.8,15.8,27.7,24.2,18.3,-0.5595892624101767,-0.8287700871745036,2014
922.6800000000001,-11.4,22.3,15.3,25.6,26.6,21.8,-0.5737722679043247,-0.81901488666808,2014
584.29,-11.4,24.0,12.8,25.8,18.9,17.8,-0.587785252292473,-0.8090169943749475,2014
463.73,-11.4,23.3,15.3,25.7,21.0,16.4,-0.6016240632249223,-0.798779372886365,2014
456.76,-11.4,21.9,13.1,26.2,21.4,21.2,-0.6152845999633274,-0.7883050558305257,2014
464.41999999999996,-11.4,24.6,11.5,24.6,24.0,22.9,-0.6287628145958345,-0.7775971469736268,2014
857.64,-11.4,25.9,11.1,27.3,23.2,13.1,-0.6420547132365636,-0.7666588193001592,2014
386.25000000000006,-11.4,22.1,11.5,27.0,19.3,13.2,-0.655156357209085,-0.7554933140726804,2014
